spiritCode,name_en,name_zh,brand_en,brand_zh,brandKey,hotelStatus,propertyType,gpCategory,city_en,city_zh,province_en,province_zh,address1_en,address1_zh,zipcode,latitude,longitude,phone,propertySiteURL_en,propertySiteURL_zh,bookableDate,openDate,checkinTime,checkoutTime,nonSmoking
XIYFY,Fairfield by Marriott Xi'an Yanta,西安雁塔万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"618 Qujiangchi North Road, Qujiang New District",曲江新区曲江池北路 618 号,,34.20562,108.99724,+86 29 8983 8666,https://www.marriott.com/en-us/hotels/xiyfy-fairfield-xian-yanta/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyfy-fairfield-xian-yanta/overview/,,2024-06-23,14:00,12:00,true
XIYBP,Four Points by Sheraton Xi'an Bell Tower,西安钟楼福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No.79 Xida Street, Lianhu District",莲湖区西大街79号,710082,34.260222,108.940307,+86 29 8732 0000,https://www.marriott.com/en-us/hotels/xiybp-four-points-xian-bell-tower/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiybp-four-points-xian-bell-tower/overview/,,2025-11-12,15:00,12:00,true
XIYDP,Four Points by Sheraton Xi'an Dayan Pagoda,西安大雁塔福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No 659 Yannan 1st Road, Qujiang New District",曲江新区雁南一路659号,,34.21286,108.96193,+86 29 6830 5888,https://www.marriott.com/en-us/hotels/xiydp-four-points-xian-dayan-pagoda/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiydp-four-points-xian-dayan-pagoda/overview/,,2025-09-28,15:00,12:00,true
XIYPH,Four Points by Sheraton Xi'an High-Tech Zone,西安高新区福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"Building 8, Qianhaiyuan, Silk Road (Xi 'an), 900 Xitai Road, High-tech Zone",高新区西太路 900 号丝路（西安）前海园 8 栋,710117,34.129518,108.827514,+86 29 8110 3999,https://www.marriott.com/en-us/hotels/xiyph-four-points-xian-high-tech-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyph-four-points-xian-high-tech-zone/overview/,,2024-01-15,14:00,12:00,true
XIYJW,JW Marriott Hotel Xi'an,西安海荣 JW 万豪酒店,JW Marriott,JW万豪酒店,JW,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,No.168 Feng Cheng 8th Road,凤城八路 168 号,710018,34.338308,108.936307,+86 29 6855 5555,https://www.marriott.com/en-us/hotels/xiyjw-jw-marriott-hotel-xian/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyjw-jw-marriott-hotel-xian/overview/,,2023-04-22,15:00,12:00,true
XIYJS,JW Marriott Hotel Xi'an Southwest,西安高新 JW 万豪酒店,JW Marriott,JW万豪酒店,JW,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No 15 Tangyan Road, Gaoxin District",高新区唐延路 15 号,710075,34.227814,108.890396,+86 29 8359 8888,https://www.marriott.com/en-us/hotels/xiyjs-jw-marriott-hotel-xian-southwest/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyjs-jw-marriott-hotel-xian-southwest/overview/,,2023-09-16,14:00,12:00,true
XIYMD,"Le Méridien Xi'an, Chanba",西安浐灞艾美酒店,Le Méridien,艾美酒店,MD,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No.6 West, Euro-Asia Avenue, Chanba Ecological",浐灞生态区欧亚大道西段 6 号,710021,34.339326,109.01557,+86 29 6879 8888,https://www.marriott.com/en-us/hotels/xiymd-le-meridien-xian-chanba/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiymd-le-meridien-xian-chanba/overview/,,2017-11-24,15:00,12:00,true
XIYER,"The Fairway Place, Xi'an - Marriott Executive Apartments",西安万豪行政公寓,Marriott Executive Apartments,万豪行政公寓,ER,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No 16 Gaoxin 4th Road, Gaoxin District",高新区高新四路16号,710075,34.232887,108.89452,+86 29 6866 9999,https://www.marriott.com/en-us/hotels/xiyer-the-fairway-place-xian-marriott-executive-apartments/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyer-the-fairway-place-xian-marriott-executive-apartments/overview/,,2015-09-08,14:00,12:00,true
XIYMH,Xi'an Marriott Hotel High-Tech Zone,西安高新区万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No.50 Jinye Road, Yanta District",雁塔区锦业路50号,710065,34.193303,108.872087,+86 29 8571 8888,https://www.marriott.com/en-us/hotels/xiymh-xian-marriott-hotel-high-tech-zone/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiymh-xian-marriott-hotel-high-tech-zone/overview/,,2025-10-30,15:00,12:00,true
XIYOX,Moxy Xi'an Beilin,西安 Moxy 酒店,MOXY Hotels,MOXY酒店,OX,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No 1 Taiyi Road, Beilin District",碑林区太乙路 1 号,710054,34.235501,108.973424,+86 29 8575 5888,https://www.marriott.com/en-us/hotels/xiyox-moxy-xian-beilin/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyox-moxy-xian-beilin/overview/,,2021-12-23,15:00,12:00,true
XIYDO,Moxy Xi'an Downtown,西安城市中心 Moxy 酒店,MOXY Hotels,MOXY酒店,OX,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"West Gate of Yisu Theater Cultural District, No 282 Xi Yi Road, Xincheng District",新城区西一路 282 号易俗社文化街区,710000,34.261424,108.94955,+86 29 8623 6888,https://www.marriott.com/en-us/hotels/xiydo-moxy-xian-downtown/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiydo-moxy-xian-downtown/overview/,,2023-06-28,14:00,12:00,false
XIYBR,Renaissance Xi'an Hotel,西安万丽酒店,Renaissance Hotels,万丽酒店,BR,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No 355 Huixin Road, Qujiang New District",曲江新区汇新路 355 号,710065,34.194775,108.954642,+86 29 6563 3333,https://www.marriott.com/en-us/hotels/xiybr-renaissance-xian-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiybr-renaissance-xian-hotel/overview/,,2018-07-28,14:00,12:00,true
XIYSC,Sheraton Xi'an Chanba,西安浐灞喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"No 777 Euro-Asia Avenue, Chanba International Port",浐灞国际港欧亚大道777号,710024,34.3474123,109.0395229,+86 29 8806 8888,https://www.marriott.com/en-us/hotels/xiysc-sheraton-xian-chanba/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiysc-sheraton-xian-chanba/overview/,,2022-12-31,15:00,12:00,true
XIYSI,Sheraton Xi'an Hotel,西安喜来登大酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,No. 262 Feng Hao East Rd,丰镐东路 262 号,710077,34.2585531999999,108.8973908,+86 29 8426 1888,https://www.marriott.com/en-us/hotels/xiysi-sheraton-xian-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiysi-sheraton-xian-hotel/overview/,,1991-01-02,14:00,12:00,true
XIYNC,Sheraton Xi'an North City Hotel,西安赛瑞喜来登大酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,No. 32 Wei Yang Road,未央路 32 号,710014,34.2909438999999,108.9467262,+86 29 8886 6888,https://www.marriott.com/en-us/hotels/xiync-sheraton-xian-north-city-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiync-sheraton-xian-north-city-hotel/overview/,,2012-03-08,15:00,12:00,true
XIYSS,Sheraton Xi'an South,西安高新区喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xi'an,西安,,,"No 99 Tiangu Seventh Road, Hi-Tech Zone",高新区天谷七路 99 号,710065,34.212213,108.841304,+86 29 6868 6789,https://www.marriott.com/en-us/hotels/xiyss-sheraton-xian-south/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyss-sheraton-xian-south/overview/,,2022-07-06,14:00,12:00,true
XIYRZ,"The Ritz-Carlton, Xi'an",西安丽思卡尔顿酒店,The Ritz-Carlton,丽思卡尔顿酒店,RZ,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,No 50 Keji 2nd Road,科技二路 50 号,710075,34.223663,108.89789,+86 29 8881 8888,https://www.marriott.com/en-us/hotels/xiyrz-the-ritz-carlton-xian/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiyrz-the-ritz-carlton-xian/overview/,,2019-06-30,14:00,12:00,true
XIYWH,W Xi'an,西安 W 酒店,W Hotels,W 酒店,WH,FULLY_BOOKABLE,hotel,,Xi'an,西安,,,"333 Qujiang Chi East Road, Qujiang New District",曲江新区曲江池东路 333 号,,34.1970428,108.9893937,+86 29 8966 9999,https://www.marriott.com/en-us/hotels/xiywh-w-xian/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiywh-w-xian/overview/,,2018-08-20,15:00,12:00,true
XIYWI,The Westin Xi'an,西安威斯汀大酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Xi'an,西安,Shaanxi,陕西,"66 Ci En Road, Qu Jiang New District",曲江新区慈恩路 66 号,710061,34.215352,108.962977,+86 29 6568 6568,https://www.marriott.com/en-us/hotels/xiywi-the-westin-xian/overview/,https://www.marriott.com.cn/zh-cn/hotels/xiywi-the-westin-xian/overview/,,2012-03-27,15:00,12:00,true
XMNAX,Aloft Xiamen Xiangan,厦门南洋雅乐轩酒店,Aloft Hotels,雅乐轩酒店,AL,FULLY_BOOKABLE,hotel,,Xiamen,厦门,,,"378 Hongjiang Road, Xiangan District",翔安区鸿江路378号,361101,24.5514885,118.2091872,+86 592 353 2777,https://www.marriott.com/en-us/hotels/xmnax-aloft-xiamen-xiangan/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnax-aloft-xiamen-xiangan/overview/,,2026-05-08,15:00,12:00,true
XMNCY,Courtyard by Marriott Xiamen,厦门百琪万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,"No 439 Gaoqi North Road, Huli District",湖里区高崎北路 439 号,361006,24.5531103415,118.1237713337,+86 592 316 9999,https://www.marriott.com/en-us/hotels/xmncy-courtyard-xiamen/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmncy-courtyard-xiamen/overview/,,2020-01-20,15:00,12:00,true
XMNCH,Courtyard by Marriott Xiamen Haicang,厦门泰地万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,"No 843 Haicang Avenue, Haicang District",海沧区海沧大道 843 号,361022,24.480762,118.046326,+86 592 650 7777,https://www.marriott.com/en-us/hotels/xmnch-courtyard-xiamen-haicang/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnch-courtyard-xiamen-haicang/overview/,,2018-08-28,14:00,12:00,false
XMNCX,Courtyard by Marriott Xiamen Xiang’an,厦门南洋万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,"368 Hongjiang Road, Xiang'an District",翔安区鸿江路368号,361101,24.5522424,118.2086739,+86 592 370 1777,https://www.marriott.com/en-us/hotels/xmncx-courtyard-xiamen-xiangan/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmncx-courtyard-xiamen-xiangan/overview/,,2026-01-01,15:00,12:00,true
XMNET,Element Xiamen Tong'an,厦门同安源宿酒店,Element Hotels,源宿酒店,EL,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,"No 22 Guanbin Road, Tong'an District",同安区观滨路 22 号,361100,24.606288,118.137781,+86 592 715 6666,https://www.marriott.com/en-us/hotels/xmnet-element-xiamen-tongan/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnet-element-xiamen-tongan/overview/,,2021-09-05,15:00,12:00,true
XMNMD,Le Méridien Xiamen,厦门艾美酒店,Le Méridien,艾美酒店,MD,FULLY_BOOKABLE,resort,,Xiamen,厦门,Fujian,福建,"No 7 Guanjun Road, Nanshan",南山冠军路 7 号,361006,24.500622,118.093972,+86 592 770 9999,https://www.marriott.com/en-us/hotels/xmnmd-le-meridien-xiamen/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnmd-le-meridien-xiamen/overview/,,2010-01-26,15:00,12:00,true
XMNXI,Xiamen Marriott Hotel & Conference Centre,厦门万豪酒店及会议中心,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,resort,,Xiamen,厦门,Fujian,福建,"No 236 Guanbin Road, Tong'an District",同安区观滨路 236 号,361116,24.61019,118.13992,+86 592 789 7777,https://www.marriott.com/en-us/hotels/xmnxi-xiamen-marriott-hotel-and-conference-centre/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnxi-xiamen-marriott-hotel-and-conference-centre/overview/,,2018-04-26,15:00,12:00,true
XMNMC,Xiamen Marriott Hotel Haicang,厦门泰地万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,"No 839 Haicang Avenue, Haicang District",海沧区海沧大道 839 号,361022,24.480568,118.04618,+86 592 650 6666,https://www.marriott.com/en-us/hotels/xmnmc-xiamen-marriott-hotel-haicang/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnmc-xiamen-marriott-hotel-haicang/overview/,,2018-08-28,14:00,12:00,false
XMNBR,Renaissance Xiamen Hotel,厦门万丽酒店,Renaissance Hotels,万丽酒店,BR,FULLY_BOOKABLE,resort,,Xiamen,厦门,Fujian,福建,"No 66 Guanbin Road, Tongan District",同安区观滨路 66 号,361100,24.607682,118.138567,+86 592 715 6666,https://www.marriott.com/en-us/hotels/xmnbr-renaissance-xiamen-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnbr-renaissance-xiamen-hotel/overview/,,2019-11-28,15:00,12:00,true
XMNSJ,Sheraton Grand Xiamen Jimei,厦门集美喜来登大酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,No. 1 Binshui Rd. Jimei Dist.,滨水路 1 号集美区,361021,24.6000503,118.0729725,+86 592 366 8800,https://www.marriott.com/en-us/hotels/xmnsj-sheraton-grand-xiamen-jimei/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnsj-sheraton-grand-xiamen-jimei/overview/,,2025-03-03,15:00,12:00,true
XMNSI,Sheraton Xiamen Hotel,厦门喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xiamen,厦门,Fujian,福建,386-1 Jiahe Road,嘉禾路 386-1 号,361009,24.495272,118.128417,+86 592 552 5888,https://www.marriott.com/en-us/hotels/xmnsi-sheraton-xiamen-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnsi-sheraton-xiamen-hotel/overview/,,2006-05-18,15:00,12:00,false
XMNWH,W Xiamen,厦门 W 酒店,W Hotels,W 酒店,WH,FULLY_BOOKABLE,hotel,,Xiamen,厦门,,,"1599 Lvling Road, Siming District",思明区吕岭路 1599 号,361000,24.485487,118.170743,+86 592 706 6666,https://www.marriott.com/en-us/hotels/xmnwh-w-xiamen/overview/,https://www.marriott.com.cn/zh-cn/hotels/xmnwh-w-xiamen/overview/,,2021-11-02,15:00,12:00,false
XNNFI,Fairfield by Marriott Xining North,西宁城北万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Xining,西宁,Qinghai,青海,"111 Ningzhang Road, Chengbei District",城北区宁张路 111 号,810001,36.67968,101.75604,+86 971 432 4999,https://www.marriott.com/en-us/hotels/xnnfi-fairfield-xining-north/overview/,https://www.marriott.com.cn/zh-cn/hotels/xnnfi-fairfield-xining-north/overview/,,2019-10-03,15:00,12:00,false
WUTXF,Fairfield Inn by Marriott Xinzhou Xinfu,忻州忻府万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Xinzhou,忻州,Shanxi,山西,"The southwest corner of Xinjian North Road and Dunqi East Street, Xinfu District",忻府区新建北路和顿奇东街西南角,034000,38.49442,112.73353,+86 350 368 6666,https://www.marriott.com/en-us/hotels/wutxf-fairfield-inn-xinzhou-xinfu/overview/,https://www.marriott.com.cn/zh-cn/hotels/wutxf-fairfield-inn-xinzhou-xinfu/overview/,,2025-08-03,15:00,12:00,true
TYNWM,Wutai Mountain Marriott Hotel,五台山万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,resort,,Xinzhou,忻州,Shanxi,山西,"No 300 Daganhe Village, Jingangku Township, Wutai County",五台县金岗库乡大甘河村一巷 300 号,035514,38.903553,113.654778,+86 350 331 8888,https://www.marriott.com/en-us/hotels/tynwm-wutai-mountain-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/tynwm-wutai-mountain-marriott-hotel/overview/,,2016-02-18,14:00,12:00,false
XUZLV,Xuzhou Marriott Hotel Lakeview,徐州万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Xuzhou,徐州,Jiangsu,江苏,"No1 Hubei Road, Quanshan District",泉山区湖北路 1 号,221006,34.245419,117.178906,+86 516 8058 9999,https://www.marriott.com/en-us/hotels/xuzlv-xuzhou-marriott-hotel-lakeview/overview/,https://www.marriott.com.cn/zh-cn/hotels/xuzlv-xuzhou-marriott-hotel-lakeview/overview/,,2019-08-10,16:00,12:00,false
XUZSI,Sheraton Xuzhou,徐州喜来登酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,hotel,,Xuzhou,徐州,Jiangsu,江苏,"No 35 Daxue Road, New and High-Tech industrial Development Zone",高新技术产业开发区大学路 35 号,221116,34.204507,117.145684,+86 516 8508 8888,https://www.marriott.com/en-us/hotels/xuzsi-sheraton-xuzhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/xuzsi-sheraton-xuzhou/overview/,,2023-09-08,14:00,12:00,true
NBSFP,Four Points by Sheraton Changbaishan,长白山福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,OPENING_SOON,hotel,,Yanbian Korean Autonomous Prefecture,延边朝鲜族自治州,Jilin,吉林,No1002 South of Changqing Road  Chibei District Changbai Mountain Protection and Development Zone,长白山保护开发区池北区长青路南1002号,133613,42.4289821,128.1229854,,https://www.marriott.com/en-us/hotels/nbsfp-four-points-changbaishan/overview/,https://www.marriott.com.cn/zh-cn/hotels/nbsfp-four-points-changbaishan/overview/,,2026-08-30,15:00,12:00,true
YNZDF,Fairfield by Marriott Yancheng Dafeng,盐城大丰万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Yancheng,江苏省盐城市,Jiangsu,江苏,"No.33 Minhe Road, Dafeng District",大丰区民和路33号,224199,33.151823,120.38804,+86 515 8336 8888,https://www.marriott.com/en-us/hotels/ynzdf-fairfield-yancheng-dafeng/overview/,https://www.marriott.com.cn/zh-cn/hotels/ynzdf-fairfield-yancheng-dafeng/overview/,,2025-10-23,15:00,12:00,true
YNZFP,"Four Points by Sheraton Yancheng, Jianhu",盐城建湖福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Yancheng,江苏省盐城市,Jiangsu,江苏,"No 896 Huzhong South Road, Jianhu County",建湖县湖中南路 896 号,224700,33.44430705,119.78936517,+86 515 8731 8888,https://www.marriott.com/en-us/hotels/ynzfp-four-points-yancheng-jianhu/overview/,https://www.marriott.com.cn/zh-cn/hotels/ynzfp-four-points-yancheng-jianhu/overview/,,2024-12-22,12:00,16:00,true
YNZMC,Yancheng Marriott Hotel,盐城万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Yancheng,江苏省盐城市,,,"No 9 Jianjun West Road, Tinghu Disctrict",亭湖区建军西路 9 号,224001,33.383057,120.123751,+86 515 8011 9999,https://www.marriott.com/en-us/hotels/ynzmc-yancheng-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/ynzmc-yancheng-marriott-hotel/overview/,,2021-05-06,15:00,12:00,true
ZUHEH,Element Yangjiang Hailing Island,阳江海陵岛源宿酒店,Element Hotels,源宿酒店,EL,FULLY_BOOKABLE,hotel,,Yangjiang,阳江,Guangdong,广东,"14# Building,No.1 Wanhao Hailing Bay, Nanhai No.1 Ave. Zhapo Town",闸坡镇南海 1 号万豪海陵湾 1 号 14 栋,529535,21.594514,111.899265,+86 662 385 5888,https://www.marriott.com/en-us/hotels/zuheh-element-yangjiang-hailing-island/overview/,https://www.marriott.com.cn/zh-cn/hotels/zuheh-element-yangjiang-hailing-island/overview/,,2024-04-27,15:00,12:00,true
ZUHYP,Four Points by Sheraton Yangjiang City Center,阳江中心福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Yangjiang,阳江,Guangdong,广东,"Hubin West Road, Yangdong District",阳东区湖滨西路,529500,21.876668523506623,112.00689218273,+86 662 666 6666,https://www.marriott.com/en-us/hotels/zuhyp-four-points-yangjiang-city-center/overview/,https://www.marriott.com.cn/zh-cn/hotels/zuhyp-four-points-yangjiang-city-center/overview/,,2023-11-10,15:00,12:00,true
YTYYC,Courtyard by Marriott Yangzhou,扬州万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Yangzhou,扬州,Jiangsu,江苏,"No 559 Middle Wenchang Road, Hanjiang District",邗江区文昌中路 559 号,225002,32.39344,119.424778,+86 514 8732 2888,https://www.marriott.com/en-us/hotels/ytyyc-courtyard-yangzhou/overview/,https://www.marriott.com.cn/zh-cn/hotels/ytyyc-courtyard-yangzhou/overview/,,2024-09-08,15:00,12:00,true
YTYSF,Fairfield by Marriott Yangzhou Slender West Lake,扬州城市中心万豪万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Yangzhou,扬州,Jiangsu,江苏,"Building 8, 388 Yangzijiang North Road, Hanjiang District",邗江区扬子江北路 388 号 8 栋,225100,32.407486,119.41209,+86 514 8752 8555,https://www.marriott.com/en-us/hotels/ytysf-fairfield-yangzhou-slender-west-lake/overview/,https://www.marriott.com.cn/zh-cn/hotels/ytysf-fairfield-yangzhou-slender-west-lake/overview/,,2023-10-22,15:00,12:00,true
YNTAY,Aloft Yantai,烟台雅乐轩酒店,Aloft Hotels,雅乐轩酒店,AL,FULLY_BOOKABLE,hotel,,Yantai,烟台,Shandong,山东,"238 Haibin Road, Economic and Technological Development Zone",经济技术开发区海滨大道 238 号,264006,37.606846,121.138647,+86 535 260 1666,https://www.marriott.com/en-us/hotels/yntay-aloft-yantai/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntay-aloft-yantai/overview/,,2023-07-01,15:00,12:00,false
YNTFH,Fairfield By Marriott Yantai,烟台万枫酒店,Fairfield Inn & Suites,万枫酒店,FI,FULLY_BOOKABLE,hotel,,Yantai,烟台,Shandong,山东,No. 36-1 Haibin Road Economic and Technological Development Zone,经济技术开发区海滨大道 36-1 号,264006,37.5728,121.26328,+86 535 637 1999,https://www.marriott.com/en-us/hotels/yntfh-fairfield-yantai/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntfh-fairfield-yantai/overview/,,2024-07-25,15:00,12:00,true
YNTZP,Four Points by Sheraton Yantai Zhifu,烟台芝罘福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Yantai,烟台,Shandong,山东,No.32 Haigang Road,海港路32号,,37.54094,121.3859,+86 535 666 1777,https://www.marriott.com/en-us/hotels/yntzp-four-points-yantai-zhifu/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntzp-four-points-yantai-zhifu/overview/,,2025-09-30,15:00,12:00,true
YNTMC,Yantai Marriott Hotel,烟台鑫广万豪酒店,Marriott Hotels & Resorts,万豪酒店,MC,FULLY_BOOKABLE,hotel,,Yantai,烟台,Shandong,山东,"No 365 Huanghe Road, Yantai Economic & Technological Zone",烟台经济技术开发区黄河路 365 号,264006,37.579945,121.19474,+86 535 338 8888,https://www.marriott.com/en-us/hotels/yntmc-yantai-marriott-hotel/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntmc-yantai-marriott-hotel/overview/,,2018-10-29,15:00,12:00,false
YNTSI,Sheraton Yantai Golden Beach Resort,烟台金沙滩喜来登度假酒店,Sheraton,喜来登酒店,SI,FULLY_BOOKABLE,resort,,Yantai,烟台,Shandong,山东,"88 Haibin Road, Yantai Economic Development Area",烟台经济开发区海滨路 88 号,264006,37.577755,121.204386,+86 535 611 9999,https://www.marriott.com/en-us/hotels/yntsi-sheraton-yantai-golden-beach-resort/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntsi-sheraton-yantai-golden-beach-resort/overview/,,2012-03-01,15:00,12:00,false
YNTWI,The Westin Yantai,烟台威斯汀酒店,Westin Hotels & Resorts,威斯汀酒店及度假村,WI,FULLY_BOOKABLE,hotel,,Yantai,烟台,Shandong,山东,"238 Haibin Road, Economic and Technological Development Zone",经济技术开发区海滨大道 238 号,264006,37.606846,121.138647,+86 535 295 9999,https://www.marriott.com/en-us/hotels/yntwi-the-westin-yantai/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntwi-the-westin-yantai/overview/,,2023-07-01,15:00,12:00,false
YNTFP,Four Points by Sheraton Yantai,烟台福朋喜来登酒店,Four Points by Sheraton,福朋喜来登酒店,FP,FULLY_BOOKABLE,hotel,,Yantai Pilot Free Trade Zone,烟台自由贸易试验区,Shandong,山东,"286 Changjiang Road, Shuangxiang Building, No. 101",长江路 286 号双祥大厦 101 号,264006,37.565284,121.201355,+86 535 681 3333,https://www.marriott.com/en-us/hotels/yntfp-four-points-yantai/overview/,https://www.marriott.com.cn/zh-cn/hotels/yntfp-four-points-yantai/overview/,,2024-05-27,15:00,12:00,true
YBPCY,Courtyard by Marriott Yibin,宜宾产城竹颂万怡酒店,Courtyard,万怡酒店,CY,FULLY_BOOKABLE,hotel,,Yibin,宜宾,Sichuan,四川,"No. 8 Yuheng Road, Xuzhou District",叙州区玉衡路8号,644600,28.72839,104.627343,+86 831 619 9999,https://www.marriott.com/en-us/hotels/ybpcy-courtyard-yibin/overview/,https://www.marriott.com.cn/zh-cn/hotels/ybpcy-courtyard-yibin/overview/,,2026-01-01,14:00,12:00,false
YIHSM,Le Méridien Yichang Sanxia,宜昌三峡艾美酒店,Le Méridien,艾美酒店,MD,OPENING_SOON,hotel,,Yichang,宜昌,Hubei,湖北,"No.17 Nanjinguan Ville, Yiling District",夷陵区南津关小镇17号,443000,30.7622292,111.2766555,+86 717 711 6888,https://www.marriott.com/en-us/hotels/yihsm-le-meridien-yichang-sanxia/overview/,https://www.marriott.com.cn/zh-cn/hotels/yihsm-le-meridien-yichang-sanxia/overview/,,2026-06-01,15:00,12:00,false
